Folder ," ""Instance"" ", Best, Cplex , rpd ," ""time"" "," ""machines"" "," ""jobs"" "," ""solver"" "," ""best_cmax"" "," ""best_g"" "," ""initial_effective_org_mutation"" "," ""final_effective_org_mutation"" "," ""distance_effective_org_mutation"" "," ""average_effective_org_mutation"" "," ""cv_effective_org_mutation"" "," ""initial_effective_rea_mutation"" "," ""final_effective_rea_mutation"" "," ""distance_effective_rea_mutation"" "," ""average_effective_rea_mutation"" "," ""cv_effective_rea_mutation"" "," ""initial_no_effective_mutation"" "," ""final_no_effective_mutation"" "," ""distance_no_effective_mutation"" "," ""average_no_effective_mutation"" "," ""cv_no_effective_mutation"" "," ""initial_effective_crossover"" "," ""final_effective_crossover"" "," ""distance_effective_crossover"" "," ""average_effective_crossover"" "," ""cv_effective_crossover"" "," ""initial_min_ci"" "," ""final_min_ci"" "," ""initial_max_ci"" "," ""final_max_ci"" "," ""initial_difference_ci"" "," ""final_difference_ci"" "," ""initial_average_cmax"" "," ""final_average_cmax"" "," ""final_distance_average_cmax"" "," ""average_average_cmax"" "," ""cv_average_cmax"" "," ""initial_cv_cmax"" "," ""final_cv_cmax"" "," ""final_distance_cv_cmax"" "," ""average_cv_cmax"" "," ""cv_cv_cmax"" "," ""initial_repeated_solutions_affter_mutation"" "," ""final_repeated_solutions_affter_mutation"" "," ""distance_repeated_solutions_affter_mutation"" "," ""average_repeated_solutions_affter_mutation"" "," ""cv_repeated_solutions_affter_mutation"" "," ""initial_repeated_solutions_affter_crossover"" "," ""final_repeated_solutions_affter_crossover"" "," ""distance_repeated_solutions_affter_crossover"" "," ""average_repeated_solutions_affter_crossover"" "," ""cv_repeated_solutions_affter_crossover"" "," ""repe_njobs"" "," ""num_equal_nm"" "," ""num_down_nm"" "," ""num_up_nm"" "," ""average_min_pij"" "," ""average_max_pij"" "," ""average_distance_pij"" "," ""max_njobs"" "," ""min_njobs"" "," ""distance_maxmin_njobs"" "," ""num_ci_cmax"" "," ""average_ci"" "," ""repeated_ci_general"" "," ""min_ci"" "," ""max_ci"" "," ""difference_ci"" "," ""cv_ci"" "," ""cv_njobs"" "," ""cv_difference_best_worst_cmax"" "," ""P1"" "
" ""src/1000a1100/"" "," ""229.txt"" ",102,10055,0.000696171,3,20,200,0,8,102,53,22,31,21.552,0.496450436,2,23,21,30.886,0.577313354,26,36,10,28.562,0.452933899,6,0,6,0.784,1.989691,0.029438091,0.000696171,0.067826952,0.000895077,0.038388861,0.000198906,0.046196917,0.006335157,0.03986176,0.009408366,0.006342587,0.007814775,0.006047521,0.001767253,0.005932358,0.394106907,0,9,9,8.11,0.724312242,0,2,0,2.496,1.405672547,19,0,0,20,-0.900502,-0.895952,45.75,10,10,0,3,-1.49E-05,7,-0.00259,0.000696171,0.003281949,0.000907859,1,2.804111473,0.969050211
" ""src/jobs_corr/"" "," ""248.txt"" ",102,251,0.003984064,0,40,200,0,8,102,37,27,10,31.312,0.161911685,3,8,5,6.842,0.348484559,41,46,5,42.846,0.113943819,0,3,3,1.858,0.76756,0.15936255,0.003984064,0.266932271,0.326693227,0.107569721,0.322709163,0.241633466,0.119960159,0.121673307,0.136726229,0.012708391,0.024379469,0.064090928,0.039711459,0.060248603,0.09304073,3,0,-3,3.256,4.139001683,0,3,0,3.012,4.044362416,34,0,0,40,-0.916036,-0.641434,68.925,8,3,5,2,-0.01752988,26,-0.05578,0.003984064,0.059760956,0.016366939,1.604680654,0.609541465,0.969073939
" ""src/1a100/"" "," ""151.txt"" ",102,8,0,1,50,100,3,8,102,25,1,24,3.118,0.783241109,13,25,12,23.648,0.267753381,43,55,12,54.234,0.131965954,1,0,1,0.004,15.779734,0.25,0,0.75,0.125,0.5,0.125,0.51625,0.04,0.47625,0.082233034,0.052845302,0.124293515,0.097466995,0.02682652,0.101396557,0.223039085,9,36,27,34.006,0.227990989,3,33,0,31.896,0.291058364,45,17,17,16,1.455,4.89,27.48,4,0,4,10,-0.28,41,-1,0,1,0.324907988,0.458257569,0.953933338,0.969100526
" ""src/100a200/"" "," ""237.txt"" ",102,731,-0.012311902,2,30,200,3,8,102,36,29,7,20.068,0.234401759,12,20,8,31.962,0.266519091,33,32,1,28.97,0.274895981,0,0,0,0.376,2.050848,0.068399453,-0.012311902,0.166894665,-0.012311902,0.098495212,0,0.113515732,0.004801642,0.10871409,0.012259694,0.014941886,0.017916335,0.015206259,0.002710076,0.01603014,0.108064142,0,3,3,5.962,1.597362285,0,6,0,3.936,2.016769253,28,0,0,30,-0.86238,-0.797857,47.16666667,7,6,1,2,-0.057409941,10,-0.15458,-0.012311902,0.142270862,0.057681661,1.232281834,1.58291377,0.969128383
" ""src/100a200/"" "," ""121.txt"" ",102,529,0.005671078,1,20,100,0,8,102,42,15,27,16.098,0.351271434,10,28,18,26.672,0.322261989,29,38,9,38.23,0.223919385,4,1,3,0.402,2.128859,0.153119093,0.005671078,0.238185255,0.005671078,0.085066163,0,0.228431002,0.074801512,0.15362949,0.078986752,0.026045625,0.01697993,0.074303874,0.057323944,0.067100775,0.154710725,0,11,11,11.422,0.690216131,0,6,0,4.516,1.799677911,19,20,0,0,-0.80983,-0.707656,54.05,5,5,0,2,-0.010302457,7,-0.0397,0.005671078,0.04536862,0.011419962,0,2.385987178,0.96914376
" ""src/100a200/"" "," ""242.txt"" ",102,518,0.005791506,3,40,200,0,8,102,44,10,34,13.412,0.554529932,6,26,20,35.776,0.366985508,31,45,14,31.812,0.379030612,3,0,3,0.188,3.449894,0.189189189,0.005791506,0.247104247,0.007722008,0.057915058,0.001930502,0.213069498,0.059208494,0.153861004,0.071123891,0.032082501,0.008756146,0.070805211,0.062049064,0.058381769,0.266651617,1,16,15,10.528,0.626994789,0,3,0,4.118,1.556353089,39,0,0,40,-0.805888,-0.71168,48.8,5,5,0,4,-0.006949807,24,-0.02896,0.005791506,0.034749035,0.009157516,1.5,2.65399475,0.969198869
" ""src/jobs_corr/"" "," ""258.txt"" ",102,208,0.019230769,0,50,200,0,8,102,39,38,1,32.156,0.153965841,2,9,7,7.302,0.388866926,40,34,6,41.542,0.114922765,0,4,4,1.478,0.877356,0.192307692,0.019230769,0.293269231,0.235576923,0.100961538,0.216346154,0.286875,0.169423077,0.117451923,0.18328113,0.010750367,0.024015202,0.075837629,0.051822428,0.070522642,0.104990373,0,1,1,3.2,4.400062144,0,7,0,3.184,4.19589226,44,1,0,49,-0.861731,-0.581635,58.26,7,2,5,5,-0.004038462,37,-0.03846,0.019230769,0.057692308,0.016815247,1.135781669,0.551230303,0.969358907
" ""src/100a120/"" "," ""244.txt"" ",102,502,0.001992032,2,40,200,0,8,102,50,22,28,21.766,0.334393524,3,31,28,34.904,0.281766394,28,28,0,24.33,0.274664891,4,0,4,0.202,3.288247,0.047808765,0.001992032,0.171314741,0.007968127,0.123505976,0.005976096,0.099760956,0.025657371,0.074103586,0.033719692,0.009889852,0.020822721,0.027329565,0.006506843,0.0288184,0.204960962,0,12,12,13.736,0.975697099,0,7,0,5.286,2.123361775,39,0,0,40,-0.800797,-0.778785,11.05,5,5,0,8,-0.001294821,36,-0.00398,0.001992032,0.005976096,0.002209885,1.5,1.141811112,0.969367274
" ""src/100a200/"" "," ""150.txt"" ",102,303,0.00660066,0,40,100,0,8,102,37,33,4,28.426,0.160966884,7,16,9,16.442,0.264231536,37,32,5,36.132,0.156488789,1,0,1,0.37,1.935973,0.03960396,0.00660066,0.085808581,0.02970297,0.04620462,0.02310231,0.072706271,0.030990099,0.041716172,0.034144253,0.004388135,0.016904473,0.019307306,0.002402833,0.02200545,0.11851368,1,2,1,2.444,0.664671875,0,4,0,3.754,0.523730265,38,20,0,20,-0.658498,-0.491089,50.725,3,2,1,3,-0.142739274,21,-0.32673,0.00660066,0.333333333,0.173458854,0.353553391,1.370148235,0.969391014
" ""src/1a100/"" "," ""544.txt"" ",102,39,0.025641026,20,40,500,0,8,102,24,0,24,3.028,1.197277861,9,28,19,40.036,0.232860565,48,53,5,37.936,0.25857166,3,0,3,0.08,5.267827,0.307692308,0.025641026,0.512820513,0.025641026,0.205128205,0,0.448205128,0.049487179,0.398717949,0.084707508,0.045614755,0.037765211,0.040773562,0.003008351,0.032756722,0.317766368,5,17,12,17.224,0.243221726,1,16,0,12.456,0.413062056,30,0,0,40,-0.973718,0.226923,46.825,17,8,9,18,0.001923077,35,-0.07692,0.025641026,0.102564103,0.028259837,5.380520421,1.221683147,0.969405314
" ""src/100a200/"" "," ""245.txt"" ",102,519,0.011560694,2,40,200,0,8,102,50,21,29,16.25,0.424140202,3,22,19,31.402,0.385891724,28,38,10,33.348,0.296215757,2,0,2,0.222,2.750021,0.179190751,0.011560694,0.271676301,0.011560694,0.092485549,0,0.209479769,0.081753372,0.127726397,0.080978544,0.027902386,0.01076489,0.073996354,0.063231464,0.061959811,0.233359444,0,13,13,11.424,0.961516343,0,5,0,5.854,1.852285324,39,0,0,40,-0.806118,-0.711079,49.325,5,5,0,2,-0.007273603,22,-0.02697,0.011560694,0.038535645,0.011136836,1.5,2.548812763,0.969496356
" ""src/jobs_corr/"" "," ""244.txt"" ",102,267,0.033707865,0,40,200,0,8,102,55,33,22,33.4,0.151687414,0,12,12,7.556,0.368073365,26,36,10,40.044,0.126248586,0,3,3,1.598,0.802466,0.164794007,0.033707865,0.25093633,0.033707865,0.086142322,0,0.240636704,0.145805243,0.094831461,0.160925415,0.008346723,0.02208679,0.054446061,0.032359271,0.055808962,0.100015425,0,2,2,2.83,4.245948806,0,1,0,2.494,4.22626379,34,0,0,40,-0.910487,-0.658146,67.375,8,3,5,3,0.006367041,24,-0.03371,0.033707865,0.06741573,0.016751436,1.589024858,0.590285107,0.969570052
" ""src/10a100/"" "," ""232.txt"" ",102,88,0,5,30,200,3,8,102,28,6,22,4.374,0.759984609,15,21,6,34.116,0.297860768,38,54,16,42.51,0.252008581,2,0,2,0.072,5.464815,0.204545455,0,0.318181818,0.056818182,0.113636364,0.056818182,0.290795455,0.039204545,0.251590909,0.056681637,0.030362761,0.031670792,0.034799052,0.003128261,0.0360348,0.203566135,2,15,13,13.78,0.245059628,1,1,0,5.51,0.645289467,26,0,0,30,-0.881061,-0.342045,47.43333333,8,5,3,6,-0.03030303,20,-0.10227,0,0.102272727,0.029697778,1.238278375,0.657114618,0.969646999
" ""src/jobs_corr/"" "," ""1021.txt"" ",102,2604,0.066436252,3,20,1000,0,8,102,47,27,20,33.676,0.141076647,2,6,4,6.966,0.407371998,32,48,16,40.358,0.115206365,0,3,3,1.548,0.828209,0.091013825,0.066436252,0.109831029,0.084101382,0.018817204,0.017665131,0.099708141,0.078897849,0.020810292,0.082646351,0.003400631,0.003827437,0.006105487,0.00227805,0.005894259,0.063161838,0,3,3,2.69,4.345181085,0,1,0,2.036,5.062864557,7,0,0,20,-0.997408,-0.959063,99.85,58,43,15,2,0.064477727,12,0.05952,0.066436252,0.006912442,0.001588588,9.036149622,0.555934077,0.96976161
" ""src/100a200/"" "," ""256.txt"" ",102,411,0.01216545,2,50,200,0,8,102,43,11,32,14.246,0.497631005,6,30,24,33.464,0.384940298,32,40,8,33.29,0.358940764,1,0,1,0.166,3.666513,0.228710462,0.01216545,0.284671533,0.01703163,0.055961071,0.00486618,0.255255474,0.081289538,0.173965937,0.095867146,0.033602075,0.009096063,0.084720841,0.075624778,0.072648392,0.228006278,1,15,14,10.312,0.578106158,0,3,0,3.73,1.597574062,49,0,0,50,-0.755377,-0.638686,47.96,4,4,0,4,-0.003211679,35,-0.02433,0.01216545,0.03649635,0.009671011,1,2.738431256,0.969763605
" ""src/jobs_corr/"" "," ""533.txt"" ",102,867,0.048442907,1,30,500,0,8,102,52,27,25,31.838,0.152104445,3,7,4,7.658,0.346696536,26,47,21,41.504,0.109869943,0,0,0,1.662,0.783521,0.094579008,0.048442907,0.121107266,0.126874279,0.026528258,0.078431373,0.123702422,0.077554787,0.046147636,0.08768912,0.005853809,0.009783316,0.017118271,0.007334955,0.018350699,0.077723416,0,0,0,3.488,4.156436358,0,2,0,3.954,3.8691842,22,0,0,30,-0.991042,-0.88416,92.66666667,21,13,8,2,0.03952326,15,0.02768,0.048442907,0.020761246,0.005821582,4.593876762,0.585476508,0.969814271
" ""src/mac_corr/"" "," ""126.txt"" ",102,102,0.019607843,0,20,100,0,8,102,29,40,11,37.224,0.137418172,10,13,3,13.198,0.284056119,42,28,14,30.578,0.162268495,2,4,2,3.2,0.540544,0.196078431,0.019607843,0.323529412,0.088235294,0.12745098,0.068627451,0.281372549,0.099705882,0.181666667,0.114024304,0.02162032,0.026271285,0.043875311,0.017604026,0.0436664,0.134727046,0,1,1,7.372,1.726360338,0,2,0,6.746,1.60873607,11,0,14,6,-0.815196,-0.715686,10.15,26,1,25,3,-0.114705882,5,-0.42157,0.019607843,0.441176471,0.147627812,1.285301521,0.248429984,0.969842165
" ""src/100a200/"" "," ""252.txt"" ",102,417,0.002398082,2,50,200,0,8,102,51,18,33,15.64,0.458517919,5,23,18,32.702,0.433307151,25,40,15,32.658,0.355556459,0,0,0,0.206,3.037625,0.208633094,0.002398082,0.242206235,0.002398082,0.033573141,0,0.24088729,0.089592326,0.151294964,0.092572218,0.032639765,0.011499507,0.091377043,0.079877535,0.074808635,0.250092706,0,13,13,10.11,0.818510135,0,3,0,3.772,1.947874224,49,0,0,50,-0.758609,-0.644556,47.56,4,4,0,4,-0.014244604,34,-0.03597,0.002398082,0.038369305,0.011892168,1,2.262544396,0.969870218
" ""src/100a120/"" "," ""112.txt"" ",102,1018,0.000982318,1,10,100,0,8,102,45,27,18,29.86,0.195828091,4,26,22,23.068,0.275658127,32,28,4,28.072,0.203414001,5,0,5,1.184,1.228049,0.047151277,0.000982318,0.129666012,0.003929273,0.082514735,0.002946955,0.080834971,0.01975442,0.06108055,0.023599128,0.007971355,0.015436189,0.017316655,0.001880467,0.016011019,0.186946168,2,9,7,12.474,1.325787673,0,7,0,6.154,2.009952472,9,10,0,0,-0.901768,-0.893222,8.7,10,10,0,5,-0.000785855,5,-0.00688,0.000982318,0.007858546,0.002667059,0,0.794323315,0.969883129
" ""src/100a120/"" "," ""241.txt"" ",102,503,0,2,40,200,3,8,102,55,33,22,22.926,0.338600943,1,17,16,30.224,0.395850623,25,31,6,27.85,0.325884187,3,2,1,0.198,3.141057,0.055666004,0,0.161033797,0.03777336,0.105367793,0.03777336,0.100477137,0.048210736,0.052266402,0.033760908,0.011383586,0.020284024,0.041517974,0.02123395,0.030205827,0.287418119,0,9,9,14.344,1.119532195,0,9,0,7.486,1.880310045,39,0,0,40,-0.801193,-0.780915,10.2,5,5,0,7,-0.003081511,36,-0.00596,0,0.005964215,0.001941163,1.5,1.227481219,0.969927025
" ""src/1000a1100/"" "," ""250.txt"" ",102,5017,0.000797289,2,40,200,0,8,102,48,21,27,17.324,0.494858225,2,14,12,32.952,0.492213626,31,46,15,30.724,0.393524615,3,0,3,0.22,3.460521,0.019732908,0.000797289,0.077137732,0.000797289,0.057404824,0,0.0478234,0.02542954,0.022393861,0.012618482,0.006521991,0.01075084,0.023922405,0.013171565,0.011592521,0.428515307,0,11,11,9.948,0.674486435,0,11,0,4.464,1.562147945,39,0,0,40,-0.800583,-0.789147,57.375,5,5,0,4,-0.000478374,24,-0.00239,0.000797289,0.003189157,0.00095928,1.5,4.343160712,0.969963752
" ""src/mac_corr/"" "," ""152.txt"" ",102,66,0,1,50,100,3,8,102,40,32,8,30.526,0.168361051,13,14,1,17.422,0.259553277,28,35,7,33.052,0.189615156,1,0,1,0.87,1.251291,0.136363636,0,0.287878788,0.106060606,0.151515152,0.106060606,0.195909091,0.051515152,0.144393939,0.071383596,0.018140254,0.023651872,0.04327567,0.019623798,0.042188881,0.134730639,2,6,4,7.218,1.258332914,0,5,0,5.314,1.469742477,41,3,35,12,-0.449697,-0.064242,25.44,18,0,18,3,-0.471818182,31,-1,0,1,0.81025131,1.720465053,0.366477479,0.969969414
" ""src/100a200/"" "," ""126.txt"" ",102,537,0,1,20,100,3,8,102,45,16,29,18.686,0.31489701,8,18,10,27.164,0.379983619,28,47,19,35.15,0.261907761,2,0,2,0.412,2.346042,0.165735568,0,0.262569832,0,0.096834264,0,0.212067039,0.080856611,0.131210428,0.076102841,0.02633023,0.016283151,0.072361057,0.056077906,0.062572518,0.185761437,0,12,12,10.578,0.774732026,0,4,0,3.804,1.43123252,19,20,0,0,-0.812197,-0.741434,38,5,5,0,3,-0.020856611,6,-0.05028,0,0.05027933,0.015896214,0,2.18746793,0.970048281
" ""src/10a100/"" "," ""217.txt"" ",102,355,0,9,10,200,3,8,102,28,5,23,4.954,0.626338953,15,35,20,41.142,0.211317182,38,41,3,34.904,0.267172354,5,2,3,0.818,1.319431,0.197183099,0,0.301408451,0.022535211,0.104225352,0.022535211,0.266619718,0.020338028,0.24628169,0.038246549,0.03388286,0.02791104,0.017239041,0.010671999,0.022471264,0.144947674,0,16,16,17.024,0.939114021,0,3,0,8.23,1.96381678,5,0,0,10,-0.971831,-0.83662,48,22,17,5,3,-0.006478873,4,-0.01408,0,0.014084507,0.005387014,1.010940156,0.780702386,0.970165899
" ""src/10a100/"" "," ""245.txt"" ",102,63,0.031746032,4,40,200,0,8,102,28,4,24,4.688,0.769062477,12,20,8,25.014,0.354774686,41,57,16,51.298,0.20834742,5,0,5,0.048,6.900081,0.222222222,0.031746032,0.317460317,0.111111111,0.095238095,0.079365079,0.317460317,0.062222222,0.255238095,0.079556759,0.029398815,0.034752301,0.040742124,0.005989822,0.037917776,0.264479872,2,17,15,13.896,0.231282728,1,9,0,8.09,0.480105953,37,0,0,40,-0.837302,-0.118254,45.3,6,4,2,5,-0.036111111,29,-0.14286,0.031746032,0.174603175,0.058104029,1.508310313,0.863900498,0.970167118
" ""src/mac_corr/"" "," ""117.txt"" ",102,514,0.001945525,0,10,100,0,8,102,48,51,3,38.134,0.159906438,5,7,2,13.676,0.373868451,28,23,5,29.19,0.179462203,4,4,0,3.384,0.512564,0.110894942,0.001945525,0.223735409,0.019455253,0.112840467,0.017509728,0.167529183,0.025038911,0.142490272,0.030813936,0.022085278,0.01881276,0.013590684,0.005222076,0.013821118,0.127484733,0,6,6,6.808,1.714954071,1,2,0,3.734,1.987773864,4,1,8,1,-0.861089,-0.813035,24.7,42,5,37,1,-0.03618677,1,-0.13813,0.001945525,0.140077821,0.046111864,1.077032961,0.551812254,0.970207479
" ""src/jobs_corr/"" "," ""243.txt"" ",102,258,0.023255814,0,40,200,0,8,102,42,37,5,32.542,0.142381623,4,5,1,6.69,0.374047663,35,39,4,41.768,0.113298423,0,1,1,1.486,0.839919,0.166666667,0.023255814,0.255813953,0.302325581,0.089147287,0.279069767,0.246860465,0.144844961,0.102015504,0.163002135,0.010343176,0.024368969,0.064585119,0.040216149,0.057822461,0.091299054,0,0,0,2.492,4.603096695,0,89,0,2.362,4.545719763,35,0,0,40,-0.911725,-0.641957,69.6,7,3,4,4,0.004651163,28,-0.07752,0.023255814,0.100775194,0.017913868,1.600781059,0.588023798,0.970287707
" ""src/100a120/"" "," ""223.txt"" ",102,1008,0.000992063,1,20,200,0,8,102,55,17,38,25.944,0.297570135,2,30,28,32.97,0.33750903,24,34,10,22.086,0.280438071,8,0,8,0.59,1.992445,0.060515873,0.000992063,0.118055556,0.012896825,0.057539683,0.011904762,0.091845238,0.019097222,0.072748016,0.02225834,0.011039855,0.013301891,0.018152789,0.004850899,0.014390806,0.244420339,1,15,14,10.868,1.243243645,0,3,0,3.848,2.606237869,19,0,0,20,-0.900794,-0.890972,9.9,10,10,0,5,-0.001488095,12,-0.00595,0.000992063,0.006944444,0.002298069,1,0.976691471,0.97031607
" ""src/1a100/"" "," ""529.txt"" ",102,137,0.02189781,37,20,500,0,8,102,24,0,24,2.658,1.394007291,18,38,20,42.306,0.260924593,39,43,4,36.036,0.322925803,4,0,4,0.23,3.24518,0.313868613,0.02189781,0.379562044,0.03649635,0.065693431,0.01459854,0.387664234,0.037007299,0.350656934,0.059959934,0.050152313,0.027168825,0.022485692,0.004683133,0.019396686,0.326376651,0,13,13,16.04,0.284759204,0,12,0,8.714,0.541581776,7,0,0,20,-0.991971,-0.583577,55.95,32,17,15,5,0.009854015,14,-0.0219,0.02189781,0.04379562,0.011716346,4.079215611,0.863281761,0.970362038
" ""src/10a100/"" "," ""239.txt"" ",102,88,0.034090909,5,30,200,0,8,102,21,3,18,4.372,0.671916927,14,29,15,30.848,0.319903352,46,49,3,45.78,0.22955493,2,0,2,0.062,4.949169,0.204545455,0.034090909,0.284090909,0.068181818,0.079545455,0.034090909,0.300113636,0.059659091,0.240454545,0.070829704,0.029809725,0.031199893,0.036441408,0.005241514,0.030605334,0.184072236,2,17,15,13.938,0.217216675,0,9,0,6.492,0.554484492,26,0,0,30,-0.883333,-0.315152,50,8,5,3,4,-0.034469697,17,-0.15909,0.034090909,0.193181818,0.054145985,1.244246016,0.765938737,0.970420271
" ""src/10a100/"" "," ""248.txt"" ",102,64,0.03125,4,40,200,0,8,102,27,3,24,4.74,0.678013253,11,25,14,28.162,0.314961136,43,53,10,48.098,0.211148198,1,0,1,0.086,5.43664,0.25,0.03125,0.28125,0.125,0.03125,0.09375,0.33734375,0.0659375,0.27140625,0.091255302,0.0320795,0.035557156,0.044052507,0.008495351,0.037764855,0.24034857,3,15,12,13.492,0.258776229,0,9,0,6.236,0.591382136,37,0,0,40,-0.8375,-0.140625,44.6,6,4,2,8,-0.034375,27,-0.17188,0.03125,0.203125,0.056772831,1.528888485,0.765179554,0.970492771
" ""src/1a100/"" "," ""160.txt"" ",102,9,0,1,50,100,3,8,102,34,5,29,3.818,0.780710035,10,26,16,24.018,0.237539859,37,50,13,53.164,0.110778084,0,0,0,0,0,0.222222222,0,0.777777778,0.111111111,0.555555556,0.111111111,0.58,0.115555556,0.464444444,0.134009758,0.04072713,0.088719149,0.152958995,0.064239845,0.147581251,0.190079585,12,20,8,21.128,0.229831725,4,21,0,18.544,0.323105382,46,18,17,15,1.682222,5.64,35.62,4,1,3,9,-0.284444444,42,-0.77778,0,0.777777778,0.299749777,0.435889894,0.95679203,0.970508534
" ""src/1000a1100/"" "," ""117.txt"" ",102,10121,0.000197609,1,10,100,0,8,102,57,22,35,26.036,0.230100057,3,19,16,23.76,0.372360356,21,40,19,31.204,0.251136963,12,0,12,1.078,1.163043,0.0221322,0.000197609,0.066001383,0.00286533,0.043869183,0.002667721,0.040713368,0.009936765,0.030776603,0.009757892,0.003928303,0.007281987,0.008606702,0.001324715,0.006945113,0.214889335,0,11,11,9.426,0.748969038,0,1,0,2.058,3.301270515,9,10,0,0,-0.901097,-0.895821,53.4,10,10,0,3,-0.000266772,2,-0.00099,0.000197609,0.001185654,0.000465765,0,2.616693943,0.970630156
" ""src/100a120/"" "," ""558.txt"" ",102,1003,0.002991027,2,50,500,0,8,102,56,21,35,29.878,0.391513967,0,45,45,30.762,0.529810056,25,15,10,20.36,0.32046167,6,0,6,0.842,1.967714,0.06779661,0.002991027,0.102691924,0.012961117,0.034895314,0.00997009,0.09442672,0.014346959,0.080079761,0.026463882,0.013552713,0.009726082,0.012202226,0.002476144,0.011466127,0.129780703,0,8,8,8.502,1.652784616,0,3,0,3.814,2.45901088,49,0,0,50,-0.900299,-0.889771,10.56,10,10,0,18,0.001415753,44,-0.00199,0.002991027,0.004985045,0.001530635,4,0.801791796,0.970786535
" ""src/10a100/"" "," ""241.txt"" ",102,65,0.030769231,4,40,200,0,8,102,23,3,20,4.48,0.6644741,8,24,16,25.714,0.325650647,50,54,4,50.806,0.184967638,5,0,5,0.044,6.970422,0.2,0.030769231,0.338461538,0.138461538,0.138461538,0.107692308,0.326769231,0.066769231,0.26,0.091682481,0.025536789,0.040105175,0.040954553,0.000849379,0.042150207,0.20965531,3,17,14,13.858,0.242203913,1,7,0,6.27,0.57214558,37,0,0,40,-0.836923,-0.241154,38.725,6,4,2,2,-0.034615385,28,-0.2,0.030769231,0.230769231,0.049729032,1.520690633,0.579668259,0.97090328
" ""src/mac_corr/"" "," ""140.txt"" ",102,122,0.016393443,0,30,100,0,8,102,43,42,1,41.432,0.123658392,3,9,6,10.948,0.323626515,35,30,5,28.62,0.172677284,2,3,1,2.868,0.616137,0.114754098,0.016393443,0.213114754,0.040983607,0.098360656,0.024590164,0.199262295,0.056721311,0.142540984,0.072111678,0.018998372,0.026288592,0.02464352,0.001645072,0.028964025,0.13124991,6,3,-3,4.672,2.443374653,1,8,0,4.422,1.634803713,22,3,20,7,-0.640984,-0.509016,16.1,17,1,16,2,-0.169945355,7,-0.47541,0.016393443,0.491803279,0.163358189,1.256096245,0.403506141,0.970926216
" ""src/jobs_corr/"" "," ""1042.txt"" ",102,1336,0.05239521,4,40,1000,0,8,102,44,34,10,33.834,0.141765777,1,9,8,6.976,0.385483187,36,38,2,40.19,0.117640983,0,1,1,1.286,0.900211,0.083083832,0.05239521,0.109281437,0.067365269,0.026197605,0.01497006,0.097634731,0.077754491,0.01988024,0.07912219,0.002378669,0.005120624,0.013936251,0.008815627,0.011970071,0.096279582,1,1,0,2.674,4.337550004,0,2,0,2.448,4.448289259,30,0,0,40,-0.994087,-0.922418,95.75,30,20,10,1,0.048315868,26,0.03967,0.05239521,0.012724551,0.003074993,11.56449307,0.549503752,0.970961217
" ""src/jobs_corr/"" "," ""1038.txt"" ",102,1761,0.057353776,4,30,1000,0,8,102,48,39,9,33.85,0.154580278,1,7,6,6.884,0.395443265,32,35,3,40.266,0.125329263,1,2,1,1.576,0.825416,0.085746735,0.057353776,0.106189665,0.074957411,0.02044293,0.017603634,0.096144236,0.073111868,0.023032368,0.078836353,0.002675279,0.004381561,0.008710081,0.00432852,0.009233315,0.090950673,0,2,2,2.674,4.364485832,0,0,0,1.912,4.437176846,19,0,0,30,-0.995779,-0.940659,97.06666667,40,28,12,6,0.053208404,15,0.04032,0.057353776,0.017035775,0.003850827,10.15399939,0.559591453,0.970963931
" ""src/1a100/"" "," ""532.txt"" ",102,68,0.029411765,25,30,500,0,8,102,39,2,37,2.92,1.40007774,8,36,28,43.092,0.246963669,34,43,9,34.988,0.321367733,4,0,4,0.176,4.037786,0.323529412,0.029411765,0.558823529,0.029411765,0.235294118,0,0.425441176,0.062205882,0.363235294,0.080380416,0.047941549,0.034595806,0.040451774,0.005855968,0.026501532,0.353079638,1,14,13,16.572,0.240772974,0,11,0,10.348,0.42960455,19,0,0,30,-0.984314,-0.213235,52.43333333,23,10,13,14,0.017156863,25,-0.02941,0.029411765,0.058823529,0.014497936,4.675388675,0.718067554,0.971008134
" ""src/1000a1100/"" "," ""249.txt"" ",102,5016,0.000398724,2,40,200,0,8,102,47,18,29,15.316,0.626904807,1,24,23,31.316,0.454798721,33,39,6,34.368,0.367603209,4,0,4,0.226,2.971278,0.024720893,0.000398724,0.080143541,0.000398724,0.055422648,0,0.048857656,0.011160287,0.037697368,0.011127629,0.00731508,0.009579923,0.012553981,0.002974058,0.0107659,0.417835984,0,10,10,11.942,0.902642905,0,3,0,5.542,2.025535399,39,0,0,40,-0.800523,-0.789683,54.375,5,5,0,6,-0.000588118,24,-0.00319,0.000398724,0.003588517,0.000903126,1.5,3.912737102,0.971068549
" ""src/10a100/"" "," ""226.txt"" ",102,144,0.013888889,6,20,200,0,8,102,25,2,23,4.616,0.660249409,20,28,8,34.316,0.355079689,36,51,15,42.068,0.303398324,2,0,2,0.182,3.073369,0.208333333,0.013888889,0.270833333,0.0625,0.0625,0.048611111,0.291041667,0.043194444,0.247847222,0.059849606,0.030936531,0.030844356,0.031891778,0.001047422,0.027423947,0.190535243,0,16,16,13.42,0.351691757,0,13,0,5.17,0.9348805,16,0,0,20,-0.929514,-0.622917,44.15,11,8,3,2,-0.013194444,10,-0.0625,0.013888889,0.076388889,0.021449332,1.015874008,0.647911916,0.971116421
